,mean simul. packing efficiency,mean abs simul. packing efficiency,MagpieData mode CovalentRadius,MagpieData mode NdUnfilled,MagpieData mode NUnfilled,MagpieData mode GSvolume_pa,std_dev wt CN_9,std_dev q2 CN_9,std_dev q4 CN_9,std_dev q6 CN_9,mean wt CN_12,mean cuboctahedral CN_12,mean q2 CN_12,mean q4 CN_12,mean q6 CN_12,minimum neighbor distance variation,range neighbor distance variation,avg_dev neighbor distance variation,xrd_19,xrd_20,xrd_21,xrd_22,xrd_23,xrd_24,xrd_39,xrd_40,xrd_43,xrd_44,xrd_45,xrd_46,xrd_47,xrd_48,xrd_57,xrd_58,xrd_61,xrd_62,xrd_63,xrd_72,xrd_85,xrd_86,xrd_99,xrd_110,xrd_113,xrd_119,xrd_125,xrd_126,xrd_127,OFM: d^4 - d^5,OFM: d^5 - d^4,jml_rdf_19,jml_rdf_24,jml_rdf_29,jml_rdf_37,jml_rdf_39,jml_rdf_42,jml_rdf_52,jml_rdf_61,jml_rdf_62,jml_rdf_66,jml_rdf_69,jml_rdf_73,jml_rdf_79,jml_rdf_84,jml_rdf_91,jml_rdf_92,jml_rdf_98,jml_adf1_33,jml_adf1_36,jml_adf1_38,jml_adf1_43,jml_adf1_49,jml_adf1_51,jml_adf1_74,jml_adf1_76,jml_adf1_85,jml_adf1_88,jml_adf1_91,jml_adf1_93,jml_adf1_94,jml_adf1_103,jml_adf1_108,jml_adf1_111,jml_adf1_118,jml_adf1_119,jml_adf1_128,jml_adf1_141,jml_adf1_146,jml_adf1_147,jml_adf1_149,jml_adf1_163,jml_adf1_177,jml_adf2_53,jml_adf2_55,jml_adf2_56,jml_adf2_72,jml_adf2_87,jml_adf2_88,jml_adf2_91,jml_adf2_92,jml_adf2_108,jml_adf2_111,jml_adf2_123,jml_adf2_124,jml_adf2_126,jml_adf2_147,jml_adf2_149,jml_adf2_177,jml_ddf_6,jml_ddf_10,jml_ddf_11,jml_ddf_13,jml_ddf_14,jml_ddf_15,jml_ddf_16,jml_ddf_19,jml_ddf_20,jml_ddf_24,jml_ddf_25,jml_ddf_26,jml_ddf_27,jml_ddf_30,jml_ddf_33,jml_ddf_36,jml_ddf_37,jml_ddf_39,jml_ddf_41,jml_ddf_44,jml_ddf_47,jml_ddf_50,jml_ddf_53,jml_ddf_54,jml_ddf_58,jml_ddf_59,jml_ddf_61,jml_ddf_64,jml_ddf_66,jml_ddf_69,jml_ddf_71,jml_ddf_72,jml_ddf_75,jml_ddf_76,jml_ddf_77,jml_ddf_82,jml_ddf_84,jml_ddf_85,jml_ddf_86,jml_ddf_93,jml_ddf_94,jml_ddf_95,jml_ddf_97,jml_ddf_99,jml_ddf_101,jml_ddf_103,jml_ddf_106,jml_ddf_107,jml_ddf_112,jml_ddf_113,jml_ddf_115,jml_ddf_117,jml_ddf_118,jml_ddf_119,jml_ddf_121,jml_ddf_123,jml_ddf_125,jml_ddf_126,jml_ddf_129,jml_ddf_130,jml_ddf_131,jml_ddf_135,jml_ddf_136,jml_ddf_137,jml_ddf_140,jml_ddf_141,jml_ddf_142,jml_ddf_143,jml_ddf_147,jml_ddf_148,jml_ddf_152,jml_ddf_153,jml_ddf_154,jml_ddf_156,jml_ddf_158,jml_ddf_162,jml_ddf_163,jml_ddf_164,jml_ddf_165,jml_ddf_166,jml_ddf_167,jml_ddf_171,jml_ddf_178,jml_nn_19,jml_nn_24,jml_nn_28,jml_nn_29,jml_nn_37,jml_nn_39,jml_nn_42,jml_nn_52,jml_nn_61,jml_nn_62,jml_nn_66,jml_nn_69,jml_nn_70,jml_nn_79,jml_nn_84,jml_nn_91,jml_nn_92,jml_nn_98,crystal_system_int,is_centrosymmetric
111,0.023819414,0.023819414,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0.076429887,0.076429887,0.006369157,0.00767927,0.041463739,0.051981524,7.9106E-10,3.51582E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.516865979,0.516865982,0,0,7.0507,0,0.322,0,0,1.4344,0.3786,1.0012,0.3052,0.454,0.2324,2.0537,1.1072,1.0261,1.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,4,0,0.333333333,0,0,3.666666667,1,3,1,4.333333333,1,10,6.333333333,6,8.666666667,6,TRUE
112,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981523,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.430614221,0.430614221,0,0,8.4287,0,0,0,0.5612,0,0,1.4224,0.1269,3.1715,1.7391,2.3056,0.4362,1.3511,1.7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,2,2.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.666666667,0,0,0,1.666666667,0,0,6.833333333,0.666666667,13.33333333,12,18,4,12.66666667,18.66666667,3,TRUE
113,0.023819414,0.023819414,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981524,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.493284169,0.493284165,0,0,13.2789,0,0,0,0,0,0,0.7857,0,5.1304,1.094,2.1273,0,2.1742,2.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,2,1,2,0,1,0,1.25,3,1,1,1,0,0,1.333333333,1.5,1,2,0,2,2,0,0,0,1,2,4,3.583333333,0,0,0,1,2,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3,1,1,0,2.5,0,5,0,0,1,3,2,0,0,2,0,1,3,4,2,2,1,2,0,2,1.5,3,2,1,0,2,3,1,1,1.083333333,0,0,0.333333333,5.333333333,0,0,0,0,0,0,1.666666667,0,6.333333333,3.333333333,7.333333333,0,9,12.33333333,5,TRUE
114,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981525,2.63678E-16,6.36065E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.540447789,0.540447791,0,0,13.4514,0,0,0,0,0,0,1.4857,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4.8,6,6,4,3,3,7,1,4,3,7,8,6,6,4,3,4,5.666666667,5,9,8,13,23.5,27.33333333,27.95276292,13.66666667,10,9,8,4,3,3,2,1,4,2,0,0,1,4,1,3,2,3,8,4,18,10,16,16.16666667,23,27.66666667,19.83333333,9.4,10.66666667,9,6.633333333,7,9,6,2.75,4.666666667,4,5,7,5,1,4,7,1,3,3,3,4,3,5,7,4,10,11,28.5,0,0,0,8,0,0,0,0,0,0,4.666666667,0,0,0,0,0,12,30,5,TRUE
115,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.114644831,0.114644831,0.019107472,0.015709153,0.064092804,0.051981525,1.45717E-16,4.85723E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.328856101,0.328856106,0,0,13.4514,0,0,0,0,0,0,1.0612,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,10,15,8,19,12,11,11,15,15,10,11,7.428571429,10,13.11111111,12,10,11,6,12,8,13,15,14,16,16,12,16,22,12,9,15,11,4,14,6,9,14,16,4,4,12,6,10,11,13,11,12,7,16,9,18,19,23,18,14,14,9,18.04878049,17,11,16,9,12,16.5,15,14.11111111,14,10,17,11,15,15.2,11,16,26,13,18,16,15,20,18,0,0,0,8,0,0,0,0,0,0,3.333333333,0,0,0,0,0,12,30,5,TRUE
116,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.038214944,0.038214944,0.006369157,0.005236384,0.021364268,0.051981524,7.9106E-10,3.51582E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.411070139,0.411070139,0,0,13.4514,0,0,0,0,0,0,0.849,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,6,5,4,7,1,5,5,5,4,2,6.888888889,4,5.8,8,7,0,3,3,7,7,8,15.5,14,18.5,9,6,5,9,1,8,5.666666667,2,9,3,0,0,0,0,5,7,8,0,4.666666667,3,4,10,8,8,19,14.44444444,19,14.5,9,12,9,8,2,5,4,8,7,3,4,5,4.8,4,2,6,7,6,6.833333333,8,4,3,6,5,11,4,4,23,0,0,0,8,0,0,0,0,0,0,2.666666667,0,0,0,0,0,12,30,6,TRUE
117,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981525,2.498E-16,7.40149E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.411070142,0.411070138,0,0,13.4514,0,0,0,0,0,0,1.3796,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,13.33333333,23.58333333,29,25,27,27,27,20,31,28.18181818,23,32,20.16666667,14.07692308,25.5,26,23,18,21,20,29,35,41,49,53,28,34,27,22,28,31,26,23,24,20.33333333,32,21,22,28,27.33333333,25.5,27,27,29,34,21,25,32,31,43,57,66,43,27,41,24,21,27,22,14,21,26,25,25,20,18.07692308,31,30,28,30.18181818,23,20.11764706,27,20,17,25,33,25,37,23,50,0,0,0,8,0,0,0,0,0,0,4.333333333,0,0,0,0,0,12,30,7,TRUE
118,0.023819414,0.023819414,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981522,3.16424E-09,1.40633E-09,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.520903724,0.520903718,0,0,10.0885,0,0,0,0,0,0,1.6979,0,4.6773,1.7732,1.959,0.3335,1.3051,1.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,5.333333333,0,6,8,10,2,8,12,4,TRUE
119,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.076429887,0.076429887,0.012738314,0.010472769,0.042728536,0.051981524,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.454196021,0.454196018,0,0,11.2095,0,0,0,0,0,0,1.804,0,4.8506,0.8866,1.5672,0.1112,1.5227,3.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,2,2,2,0,2,0,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7.40625,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.4375,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,3.75,0,0,1.333333333,6.666666667,0,0,0,0,0,0,5.666666667,0,5.333333333,4,8,0.666666667,9.333333333,22,6,TRUE
120,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.07290178,0.07290178,0.012150297,0.009989332,0.040756129,0.051981525,3.1225E-16,7.28584E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.540447795,0.540447791,0,0,12.934,0,1.4176,0,0.7923,1.7223,0,1.2245,0.4478,3.1982,0,0,0,0.8785,1.8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,6.666666667,0,1.333333333,0,1.333333333,4,0,3.333333333,1.333333333,0,0,0,0,4.666666667,11.33333333,5,TRUE
121,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.038214944,0.038214944,0.006369157,0.005236384,0.021364268,0.051981524,7.91059E-10,3.51582E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.473740096,0.473740096,0,0,7.0507,0,0.322,0,0,1.4344,0.3786,1.0012,0.3052,0.454,0.2324,2.0537,1.1072,1.0261,1.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,4,0,0.333333333,0,0,3.666666667,1,3,1,4.333333333,1,10,6.333333333,6,8.666666667,6,TRUE
122,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0,0,0,0,0,0.051981523,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.559991864,0.559991858,0,0,8.4287,0,0,0,0.5612,0,0,1.4224,0.1269,3.1715,1.7391,2.3056,0.4362,1.3511,1.7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,2,2.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.666666667,0,0,0,1.666666667,0,0,6.833333333,0.666666667,13.33333333,12,18,4,12.66666667,18.66666667,3,TRUE
123,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.076429887,0.076429887,0.012738315,0.010472769,0.042728536,0.051981524,1.58212E-09,7.03164E-10,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.473740096,0.473740093,0,0,13.2789,0,0,0,0,0,0,0.7857,0,5.1304,1.094,2.1273,0,2.1742,2.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,2,1,2,0,1,0,1.25,3,1,1,1,0,0,1.333333333,1.5,1,2,0,2,2,0,0,0,1,1.333333333,4,3.583333333,0,0,0,1,2,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3,1,1,0,1.666666667,0,4.333333333,0,0,1,3,2,0,0,2,0,1,3,4,2,2,1,2,0,2,1.5,3,2,1,0,2,3,1,1,1,0,0,0.333333333,5.333333333,0,0,0,0,0,0,1.666666667,0,6.333333333,3.333333333,7.333333333,0,9,12.33333333,5,TRUE
124,0.023819414,0.023819414,164,6,7,18.18,0,0,0,0,0.149331667,0.149331667,0.024888611,0.020462101,0.083484665,0.051981525,2.63678E-16,6.59195E-17,2.08124E-35,3.76799E-32,4.66162E-29,3.94096E-26,2.2767E-23,8.98771E-21,0.113619881,0.101395521,0.00733745,0.001427792,0.000189856,1.72513E-05,1.07154E-06,5.76882E-08,0.017878474,0.012896774,0.000492908,7.75369E-05,8.50076E-06,0.031780246,0.010363094,0.006503275,0.009887004,0.005446266,0.001761685,3.11556E-05,0.039940422,0.034725035,0.020630587,0.454196024,0.454196019,0,0,13.4514,0,0,0,0,0,0,1.4857,0,6.2365,0,0,0,1.9577,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9.5,5.8,8,6,4,4,3,7,1,5,3,5,11,2,5,6,3,2,6,8,7,11,14,21.5,28.33333333,28.55,14,7,9,8,5,1,4,3,2,3,2,0,0,1,4,2,5,2,5,9,6,16,8,15.18181818,18.16666667,25.66666667,28.66666667,19.83333333,9.666666667,9.666666667,11,7.3,6,9,8,2,4.666666667,5,3,8,5,2,4,6,1,4,2,4,6,5,7,7,6,9,10,26.83333333,0,0,0,8,0,0,0,0,0,0,4.666666667,0,0,0,0,0,12,30,5,TRUE
125,0.023884884,0.023884884,164,6,7,18.18,0,0,0,0,0.038214944,0.038214944,0.006369157,0.005236384,0.021364268,0.051981525,1.38778E-16,2.65991E-17,1.01981E-35,2.1737E-32,3.12429E-29,3.02815E-26,1.97914E-23,8.72268E-21,0.116966662,0.094234663,0.004633373,0.000771862,8.67073E-05,6.5682E-06,3.36359E-07,3.83368E-08,0.016831984,0.010345734,0.000225882,2.87295E-05,2.97709E-06,0.025476674,0.008144589,0.003919315,0.004984621,0.005578256,0.000529308,0.000427154,0.029920911,0.015296676,0.005273425,0.163422374,0.16342237,0,0,13.7012,0,0,0,0,0,0,1.9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,20,20,14,22,18,15,10,17,18,15,17,13,20,17.14285714,19,18,11,19,10,14,16,13,11,22,18.5,13,17,12,15,14,10,15,10,22,20,12,13,9,18,23,26,15.33333333,14,12,8,17,14,10,16,19,11.33333333,13,20,13,10,15,19,17,16,12,21,13,4,19,19,15.14285714,18,17,17,14,21,25.2,18,22,19,19,21,30,16,21,18,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,TRUE
126,0.023884884,0.023884884,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981524,7.9106E-10,3.51582E-10,1.01981E-35,2.1737E-32,3.12429E-29,3.02815E-26,1.97914E-23,8.72268E-21,0.116966662,0.094234663,0.004633373,0.000771862,8.67073E-05,6.5682E-06,3.36359E-07,3.83368E-08,0.016831984,0.010345734,0.000225882,2.87295E-05,2.97709E-06,0.025476674,0.008144589,0.003919315,0.004984621,0.005578256,0.000529308,0.000427154,0.029920911,0.015296676,0.005273425,0.245133571,0.245133571,0,0,13.7012,0,0,0,0,0,0,1.9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,15,13,12,11,10.14285714,14.09090909,16,15,13,17,20,9.875,14.25,12,19,11,12,13,11.28571429,15,17,29,29,30,34,27.91666667,11,7,9.5,19,7,12,8,23,17,12,10,11,13,14,19,25,10,9,11,21,20.28571429,25,24.25,18,35,21,29,28.18181818,29,17,11,16.38888889,19,12,13,8,16,18,19,17,6,16,14,16,19,15,19,16,8.142857143,13,17,20,18.2,12.25,31,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,TRUE
127,0.023884884,0.023884884,164,6,7,18.18,0.108088183,0.012009798,0.040497015,0.065604182,0,0,0,0,0,0.051981525,3.19189E-16,7.40149E-17,1.01981E-35,2.1737E-32,3.12429E-29,3.02815E-26,1.97914E-23,8.72268E-21,0.116966662,0.094234663,0.004633373,0.000771862,8.67073E-05,6.5682E-06,3.36359E-07,3.83368E-08,0.016831984,0.010345734,0.000225882,2.87295E-05,2.97709E-06,0.025476674,0.008144589,0.003919315,0.004984621,0.005578256,0.000529308,0.000427154,0.029920911,0.015296676,0.005273425,0.245133572,0.245133572,0,0,13.7012,0,0,0,0,0,0,1.9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24.08333333,25,27.06666667,24,26,21,29,21,25.5,26,23,21,21.83333333,23.25,29,33,30,20,23,31,26,30,30,52,79,53,27,32,26,34,28,22,32,30,24,28,17,20,20,15,31,24,29,18,30,29.06666667,33,31,28,30,48,44,96,59,33,34,33,27,25.07692308,20,24,33,32,22,25,21,32,34,23.6,26,31,24,29.27272727,30,27,20,37,30,24.06666667,32,41,67,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,TRUE
128,0.023884884,0.023884884,164,6,7,18.18,0.206197372,0.022910818,0.077255236,0.125151608,0,0,0,0,0,0.051981522,3.16424E-09,1.40633E-09,1.01981E-35,2.1737E-32,3.12429E-29,3.02815E-26,1.97914E-23,8.72268E-21,0.116966662,0.094234663,0.004633373,0.000771862,8.67073E-05,6.5682E-06,3.36359E-07,3.83368E-08,0.016831984,0.010345734,0.000225882,2.87295E-05,2.97709E-06,0.025476674,0.008144589,0.003919315,0.004984621,0.005578256,0.000529308,0.000427154,0.029920911,0.015296676,0.005273425,0.268571154,0.268571142,0,0,6.8506,0,0,0,0,0,0,1.9456,0.593,1.5881,1.8061,0.7982,0.3397,0,1.4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,2,0,8,4,2,0,10,4,TRUE
